1.538005542171032580e-01,1.495846756576935666e-01,6.486173774454551122e-01,2.747002144826466985e-01,2.514348846599581688e-01,6.198075584798210524e-01,6.125903116814237492e-01,1.954964306126698026e-01,1.456178144605405345e-01,1.515247801585181409e-01,1.486850898588806258e-01,1.491278130345949637e-01,1.493714146346326876e-01,2.834254074453314010e-01,1.614239216391723519e-01,1.344855921339007943e-01,1.473576434590793405e-01,2.232945533987077402e-01,2.378335824891668060e-01,4.000478310272340687e-01,1.604316319408608527e-01,1.635799899156045734e-01,5.902697708092509155e-01,5.301330548154526978e-01,2.301053359597318437e-01,2.299554024289816867e-01,4.626536884079364143e-01,3.051198431250621845e-01,3.130082854392247649e-01,3.541049046681223889e-01,4.830400482692116526e-01,5.000581271297254160e-01,4.978162169706971119e-01,4.839924069782834959e-01,5.538835338488523607e-01,6.125903116814237492e-01,1.965599201470477897e-01,4.111424097036017189e-01
3.127473441686734468e-02,2.703762360784909072e-02,5.260915576452191988e-01,1.521743946824107852e-01,1.289090648597222277e-01,4.972817386795850836e-01,4.900644918811877804e-01,7.555709884264545650e-02,2.568226756979425165e-02,1.406923787363143497e-01,1.409886917038584986e-01,2.613606844095653012e-02,2.680313033517967708e-02,2.115801366335265110e-01,1.659891271188323469e-01,1.473576434590793405e-01,2.568226756979425165e-02,1.007687335984718269e-01,1.153077626889308649e-01,2.775220112269981554e-01,3.790581214062494625e-02,4.105417011536866001e-02,4.677439510090150021e-01,4.076072350152167845e-01,1.164348258866295116e-01,1.222120440766731597e-01,3.401066363580919627e-01,1.825940233248262712e-01,1.904824656389888515e-01,2.315790848678864755e-01,3.605142284689757393e-01,3.775323073294895027e-01,3.752903971704611985e-01,3.614665871780475825e-01,4.313577140486164474e-01,4.900644918811877804e-01,7.403410034681187635e-02,2.881797286748259967e-01
6.949399918160448220e-02,7.373110999062273963e-02,5.545930679351366299e-01,5.140566108393895828e-02,2.814033126125039738e-02,4.588557518092389875e-01,3.930322649573044225e-01,1.655881299293052444e-01,1.264510011682660751e-01,2.219605219243901972e-01,2.222568348919343184e-01,7.463266515751529329e-02,7.396560326329214285e-02,2.416175232402357764e-01,2.237942087490366883e-01,2.232945533987077402e-01,1.007687335984718269e-01,1.095614851177009047e-03,1.453902909045904496e-02,1.786215309658205630e-01,6.286292145784688756e-02,5.971456348310316686e-02,3.685204943827776192e-01,3.092285142096368733e-01,2.064658569732892857e-01,2.083991148428995244e-01,2.486087337658681173e-01,8.369354306364867879e-02,9.345023871510549363e-02,1.345468579440031176e-01,2.597454948705039124e-01,2.767635737310176758e-01,2.745216635719893716e-01,2.606978535795757557e-01,3.327900262215205407e-01,3.930322649573044225e-01,2.673463325165995053e-02,2.641254823079869918e-01
8.403302827206353409e-02,8.827013908108177764e-02,5.691320970255957512e-01,3.686663199347991332e-02,1.360130217079135242e-02,4.659548160086074420e-01,3.908930234951150662e-01,1.773160091715933195e-01,1.409900302587251131e-01,2.364995510148492353e-01,2.367958639823933564e-01,8.917169424797434518e-02,8.850463235375119475e-02,2.539653226283408172e-01,2.376028279387110420e-01,2.378335824891668060e-01,1.153077626889308649e-01,1.453902909045904496e-02,1.074590308358115004e-02,1.864646778141516026e-01,7.740195054830592558e-02,7.425359257356220488e-02,3.706597358449669199e-01,3.205168551136519106e-01,2.181937362155773885e-01,2.147319717737858347e-01,2.397836107588301457e-01,7.306127867253760233e-02,8.391358917517141580e-02,1.343505365635647153e-01,2.538521762778906399e-01,2.708702551384044033e-01,2.686283449793760991e-01,2.521070238312616008e-01,3.385311854871686510e-01,3.908930234951150662e-01,4.127366234211899548e-02,2.696066901156862206e-01
2.462472768101308385e-01,2.504843876191490959e-01,7.313463455636630695e-01,2.138496948741102910e-01,1.938737944005572700e-01,5.420876678150339245e-01,3.888298181036253243e-01,3.423414075578315452e-01,3.032042787967924036e-01,3.987137995529165257e-01,3.990101125204606469e-01,2.513859427860416496e-01,2.507188808918184852e-01,4.191434393548793547e-01,4.008050325396020908e-01,4.000478310272340687e-01,2.775220112269981554e-01,1.786215309658205630e-01,1.864646778141516026e-01,3.401600246958756679e-02,2.396161990863732161e-01,2.364678411116294954e-01,3.827717034055359013e-01,2.311816879293799309e-01,3.832191346018156142e-01,3.800857930586791222e-01,4.179822353152376491e-01,2.249807940455171296e-01,2.248528466630934919e-01,1.342649921376056488e-01,3.444019204538999457e-01,3.569211010219974223e-01,3.546791908629690626e-01,3.505645962884673672e-01,3.374925540962332993e-01,3.888298181036253243e-01,2.034879108801863068e-01,4.255003030877989034e-01
6.631077723757601572e-03,1.086818853277585553e-02,4.919410227186917228e-01,1.142685825417858320e-01,9.100325271909727454e-02,4.598368202123467308e-01,4.521586797405628411e-01,1.057295410196907870e-01,6.358807971041920137e-02,1.590976004665433097e-01,1.593939134340874308e-01,1.176974369966841613e-02,1.110268180544526744e-02,2.010487715851203838e-01,1.683626772254336323e-01,1.604316319408608527e-01,3.790581214062494625e-02,6.286292145784688756e-02,7.740195054830592558e-02,2.396161990863732161e-01,1.983076727749694991e-03,3.148357974743715496e-03,4.298381388683900628e-01,3.697014228745918452e-01,1.466072680636748560e-01,1.501219900439827726e-01,3.066292099012196126e-01,1.446882111842013319e-01,1.525766534983639122e-01,1.936732727272615362e-01,3.226084163283508000e-01,3.396264951888645633e-01,3.373845850298362592e-01,3.235607750374226432e-01,3.934519019079915081e-01,4.521586797405628411e-01,3.612828820618693010e-02,2.615285166241642090e-01
9.779435698501317067e-03,1.401654650751957276e-02,4.948785044520335186e-01,1.111202245670421251e-01,8.785489474435356771e-02,4.579262100756522624e-01,4.490103217658191204e-01,1.065053028004968039e-01,6.673643768516290820e-02,1.622459584412870304e-01,1.625422714088311515e-01,1.491810167441213163e-02,1.425103978018898293e-02,2.018665670658760514e-01,1.707341810355146594e-01,1.635799899156045734e-01,4.105417011536866001e-02,5.971456348310316686e-02,7.425359257356220488e-02,2.364678411116294954e-01,3.148357974743715496e-03,1.165281246994020938e-03,4.266897808936463421e-01,3.665530648998481245e-01,1.473830298444808451e-01,1.495150708046290300e-01,3.059588862411145582e-01,1.415398532094576112e-01,1.494282955236201915e-01,1.905249147525178155e-01,3.194600583536070793e-01,3.364781372141208426e-01,3.342362270550925385e-01,3.204124170626789225e-01,3.903035439332477874e-01,4.490103217658191204e-01,3.297993023144321634e-02,2.623042784049702258e-01
4.364692165921476574e-01,4.407063274011658871e-01,9.215682853456798052e-01,3.694245728025221664e-01,3.697217165972249142e-01,8.157853252168290048e-01,7.503047750960113449e-01,5.206862730798399452e-01,4.934262185788092503e-01,5.889357393349333725e-01,5.892320523024774381e-01,4.416078825680584408e-01,4.409408206738353320e-01,6.079467879206593706e-01,5.905541085828732717e-01,5.902697708092509155e-01,4.677439510090150021e-01,3.685204943827776192e-01,3.706597358449669199e-01,3.827717034055359013e-01,4.298381388683900628e-01,4.266897808936463421e-01,0.000000000000000000e+00,5.861280974236542374e-01,5.601759648841977413e-01,5.621092227538080355e-01,5.677516007731493453e-01,3.687024916875742964e-01,3.771376182720924675e-01,3.840803792658282201e-01,4.575423320284423556e-01,4.602515670784923518e-01,4.678196024375115281e-01,4.645094177950992442e-01,4.494257327808353075e-01,7.503047750960113449e-01,3.937098506622030980e-01,5.895495564911285014e-01
3.763325005983494398e-01,3.805696114073676695e-01,8.614315693518815875e-01,3.493972687449530823e-01,3.286193738923458563e-01,6.496965552531549504e-01,5.093809925332024591e-01,4.544485778608440829e-01,4.332895025850110327e-01,5.287990233411351548e-01,5.290953363086792205e-01,3.814711665742602231e-01,3.808041046800370588e-01,5.506472543593347035e-01,5.313631200665662746e-01,5.301330548154526978e-01,4.076072350152167845e-01,3.092285142096368733e-01,3.205168551136519106e-01,2.311816879293799309e-01,3.697014228745918452e-01,3.665530648998481245e-01,5.861280974236542374e-01,2.509990388868343046e-03,4.958049844336839262e-01,4.979370253938321111e-01,5.535859361763499908e-01,3.714681614416562305e-01,3.651462283493365768e-01,2.839993397693513222e-01,5.502709819706198546e-01,5.550990416747211276e-01,5.475310063157019513e-01,5.583267590287988025e-01,4.229570770483053743e-01,5.093809925332024591e-01,3.336725262136738812e-01,5.427909322334084630e-01
1.432420488148496707e-01,1.398982002868261465e-01,6.371656097622068193e-01,2.522492183608863181e-01,2.289838885381977884e-01,6.004835803833789010e-01,5.901393155596633688e-01,4.642885254707297682e-02,9.420544521658033577e-02,2.219594910832859980e-01,2.235274927168768300e-01,1.390573262738872828e-01,1.396637070141567571e-01,3.184730818462604418e-01,2.623223360742629184e-01,2.301053359597318437e-01,1.164348258866295116e-01,2.064658569732892857e-01,2.181937362155773885e-01,3.832191346018156142e-01,1.466072680636748560e-01,1.473830298444808451e-01,5.601759648841977413e-01,4.958049844336839262e-01,1.261295633720184960e-02,2.700599063306998587e-02,4.530885753449763742e-01,2.882911466996437300e-01,2.961795890138063103e-01,3.313376711126997387e-01,4.662113518437931980e-01,4.832294307043069614e-01,4.809875205452786573e-01,4.671637105528650413e-01,5.376865737777286602e-01,5.901393155596633688e-01,1.800470918987767122e-01,3.805849714526762795e-01
1.481394518153173467e-01,1.447956032872938226e-01,6.420630127626745232e-01,2.487874539190947920e-01,2.255221240964062346e-01,6.016728068896537440e-01,5.866775511178717872e-01,6.328670485148288338e-02,1.000094345039564958e-01,2.337559597232225506e-01,2.340522726907666995e-01,1.448077733665984190e-01,1.449876320607461355e-01,3.211160968946327188e-01,2.593764845265826846e-01,2.299554024289816867e-01,1.222120440766731597e-01,2.083991148428995244e-01,2.147319717737858347e-01,3.800857930586791222e-01,1.501219900439827726e-01,1.495150708046290300e-01,5.621092227538080355e-01,4.979370253938320556e-01,2.700599063306998587e-02,5.666518164004912678e-03,4.496268109031848481e-01,2.848293822578522039e-01,2.903487363149689360e-01,3.231377301568164606e-01,4.681446097134034368e-01,4.851626885739172002e-01,4.829207784148888960e-01,4.663994572667743421e-01,5.396860926775182143e-01,5.866775511178717872e-01,1.820797413136558962e-01,3.863889607400524118e-01
3.098889910293438077e-01,3.132116073077587659e-01,7.960921983052726691e-01,2.263662906466032410e-01,2.324581923158088592e-01,6.832851074067708419e-01,5.954103907675531993e-01,4.122108483009923052e-01,3.657889039278862109e-01,4.612984246840102776e-01,4.615947376515544542e-01,3.140312490710890914e-01,3.134248683308196171e-01,4.756081300930089517e-01,4.624441661070892162e-01,4.626536884079364143e-01,3.401066363580919627e-01,2.486087337658681173e-01,2.397836107588301457e-01,4.179822353152376491e-01,3.066292099012196126e-01,3.059588862411145582e-01,5.677516007731493453e-01,5.535859361763499908e-01,4.530885753449763742e-01,4.496268109031848481e-01,1.509045369132506476e-01,2.398723246365423722e-01,2.553114780248986193e-01,3.366503030642075123e-01,3.101311463746980190e-01,3.332308800361280521e-01,3.309889698770997479e-01,2.960606422589341369e-01,5.129259679049211762e-01,5.954103907675531993e-01,2.741611615135997049e-01,3.794903976997288653e-01
1.513192889079589265e-01,1.555563997169771839e-01,6.364183576614911297e-01,4.357608441253165571e-02,6.443660041035476072e-02,4.949188559834151180e-01,3.883504154474278214e-01,2.474134196556596887e-01,2.082762908946205194e-01,3.037858116507446415e-01,3.040821246182887627e-01,1.564579548838697654e-01,1.557908929896466010e-01,3.242154514527074705e-01,3.058770446374302066e-01,3.051198431250621845e-01,1.825940233248262712e-01,8.369354306364867879e-02,7.306127867253760233e-02,2.249807940455171296e-01,1.446882111842013319e-01,1.415398532094576112e-01,3.687024916875742964e-01,3.714681614416562305e-01,2.882911466996437300e-01,2.848293822578522039e-01,2.398723246365423722e-01,1.412666187740966445e-02,1.543915338835625053e-02,1.160528454076213412e-01,2.403670822094857440e-01,2.573851610699995351e-01,2.551432509109712310e-01,2.383660349980094018e-01,3.590129161005503056e-01,3.883504154474278214e-01,1.085599229780144087e-01,3.012920582914078715e-01
1.592077312221215069e-01,1.634448420311397643e-01,6.443067999756537656e-01,5.901523780088790277e-02,7.758233235584979792e-02,4.889202582555448595e-01,3.755362450809647257e-01,2.553018619698222413e-01,2.161647332087830997e-01,3.116742539649072219e-01,3.119705669324513431e-01,1.643463971980323457e-01,1.636793353038091814e-01,3.350677619553412701e-01,3.147534430144165452e-01,3.130082854392247649e-01,1.904824656389888515e-01,9.345023871510549363e-02,8.391358917517141580e-02,2.248528466630934919e-01,1.525766534983639122e-01,1.494282955236201915e-01,3.771376182720924675e-01,3.651462283493365768e-01,2.961795890138063103e-01,2.903487363149689360e-01,2.553114780248986193e-01,1.543915338835625053e-02,1.312491510946578498e-03,1.006136920192650941e-01,2.555503408329947157e-01,2.725684196935084791e-01,2.703265095344801749e-01,2.536772410039420111e-01,3.636537114659543213e-01,3.755362450809647257e-01,1.164483652921769891e-01,3.118795195587072966e-01
2.003043504510191308e-01,2.045414612600373883e-01,6.854034192045513896e-01,1.393386689668885958e-01,1.374875552861624106e-01,5.071390823741741549e-01,3.709625723442748768e-01,2.904599440687156697e-01,2.572613524376807237e-01,3.527708731938048459e-01,3.530671861613489670e-01,2.054430164269299697e-01,2.047759545327068054e-01,3.761643811842388940e-01,3.558500622433141691e-01,3.541049046681223889e-01,2.315790848678864755e-01,1.345468579440031176e-01,1.343505365635647153e-01,1.342649921376056488e-01,1.936732727272615362e-01,1.905249147525178155e-01,3.840803792658282201e-01,2.839993397693513222e-01,3.313376711126997387e-01,3.231377301568164606e-01,3.366503030642075123e-01,1.160528454076213412e-01,1.006136920192650941e-01,9.705175136211034725e-02,3.214591823540681181e-01,3.339783629221655947e-01,3.317364527631372906e-01,3.197140299074390790e-01,3.563801735632808887e-01,3.709625723442748768e-01,1.575449845210745992e-01,3.623369145266148728e-01
